Time,Open,High,Low,Latest,Change,%Change,Volume,Open Int
1/3/2022,16395.51,16504.14,16306.64,16501.77,181.69,1.11%,514266,210488
1/4/2022,16513.87,16513.87,16151.9,16279.73,-222.04,-1.35%,670352,210931
1/5/2022,16190.55,16249.23,15763.84,15771.78,-507.95,-3.12%,771496,219888
1/6/2022,15675.22,15900.6,15608.57,15765.36,-6.42,-0.04%,805346,221317
1/7/2022,15774.13,15835,15526.8,15592.19,-173.17,-1.10%,706408,218874
1/10/2022,15383.18,15627.92,15165.53,15614.43,22.24,0.14%,892320,223791
1/11/2022,15582.72,15848.56,15496.91,15844.12,229.69,1.47%,711214,220222
1/12/2022,15955.48,16017.39,15815.95,15905.1,60.98,0.38%,672077,218129
1/13/2022,15970.09,15990.38,15468.09,15495.62,-409.48,-2.57%,764169,226549
1/14/2022,15410.31,15615.38,15407.99,15611.59,115.97,0.75%,798430,231941
1/18/2022,15381.7,15446.3,15182.96,15210.76,-400.83,-2.57%,870174,235810
1/19/2022,15302.76,15382,15040.05,15047.84,-162.92,-1.07%,777937,234967
1/20/2022,15181.28,15347.62,14832.69,14846.46,-201.38,-1.34%,772847,241183
1/21/2022,14728.66,14868.45,14432.64,14438.4,-408.06,-2.75%,1044257,245095
1/24/2022,14166.57,14532.57,13728.55,14509.58,71.18,0.49%,1327177,243091
1/25/2022,14237.6,14410.43,14033.81,14149.12,-360.46,-2.48%,960160,243347
1/26/2022,14488.68,14646.54,14021.04,14172.76,23.64,0.17%,911104,244094
1/27/2022,14342.84,14419.45,13972.88,14003.11,-169.65,-1.20%,868927,241867
1/28/2022,14097.96,14457.78,13880.48,14454.61,451.5,3.22%,881488,246185
1/31/2022,14506.66,14934.52,14442.88,14930.05,475.44,3.29%,656099,244288
2/1/2022,14966.6,15034.42,14749.49,15019.68,89.63,0.60%,598586,239334
2/2/2022,15162.08,15196.4,14960.85,15139.74,120.06,0.80%,647062,238264
2/3/2022,14692.94,14855.98,14485.17,14501.11,-638.63,-4.22%,732956,240228
2/4/2022,14570.19,14832.05,14452.28,14694.35,193.24,1.33%,765424,241275
2/7/2022,14712,14813.86,14524.63,14571.25,-123.1,-0.84%,563231,238991
2/8/2022,14531.24,14785.22,14485.78,14747.03,175.78,1.21%,612660,233767
2/9/2022,14917.65,15057.9,14870.36,15056.96,309.93,2.10%,531122,229013
2/10/2022,14770.68,15037.26,14636.62,14705.64,-351.32,-2.33%,836695,233096
2/11/2022,14738.26,14769.15,14197.72,14253.84,-451.8,-3.07%,837665,239122
2/14/2022,14233.4,14400.78,14120.31,14268.59,14.75,0.10%,736414,241421
2/15/2022,14481.63,14623.38,14444.46,14620.82,352.23,2.47%,559748,235945
2/16/2022,14518.92,14647.79,14399.29,14603.64,-17.18,-0.12%,595430,236560
2/17/2022,14481.14,14497.46,14155.43,14171.74,-431.9,-2.96%,632190,249922
2/18/2022,14209.16,14225.72,13918.76,14009.54,-162.2,-1.14%,762887,253132
2/22/2022,13892.81,14109.26,13720.92,13870.53,-139.01,-0.99%,1118410,257929
2/23/2022,14017.98,14035.93,13502.58,13509.43,-361.1,-2.60%,716080,264135
2/24/2022,13085.08,13989.1,13077.12,13974.67,465.24,3.44%,1128823,259329
2/25/2022,13965.19,14190.83,13853.85,14189.16,214.49,1.53%,788076,252638
2/28/2022,14058.61,14296.6,14009.36,14237.81,48.65,0.34%,757331,251842
3/1/2022,14195.86,14271.58,13907.94,14005.99,-231.82,-1.63%,647601,249537
3/2/2022,14070.04,14292.72,13965.51,14243.69,237.7,1.70%,631429,244239
3/3/2022,14333.9,14342.56,13965.11,14035.21,-208.48,-1.46%,600095,247628
3/4/2022,13959.93,13992.97,13739.29,13837.83,-197.38,-1.41%,730518,248444
3/7/2022,13853.53,13879.1,13314.44,13319.38,-518.45,-3.75%,727332,250385
3/8/2022,13275.23,13663.27,13129.69,13267.6,-51.78,-0.39%,862049,248009
3/9/2022,13610.48,13793.11,13504.48,13742.2,474.6,3.58%,667772,246982
3/10/2022,13573.63,13633.69,13399.46,13591,-151.2,-1.10%,682976,258360
3/11/2022,13703.36,13714.44,13286,13301.83,-289.17,-2.13%,829778,272413
3/14/2022,13247.29,13385.32,13020.4,13046.64,-255.19,-1.92%,949597,283273
3/15/2022,13176.62,13488.18,13092.45,13458.56,411.92,3.16%,837769,264733
3/16/2022,13646.03,13960.25,13475.09,13956.79,498.23,3.70%,925993,257745
3/17/2022,13872.34,14125.67,13827.34,14118.6,161.81,1.16%,652549,256798
3/18/2022,14061.77,14425.87,14014.43,14420.08,301.48,2.14%,559046,204494
3/21/2022,14372.78,14470.68,14190.53,14376.09,-43.99,-0.31%,589971,205624
3/22/2022,14396.03,14688.97,14394.26,14654.33,278.24,1.94%,510210,212808
3/23/2022,14517.25,14681.33,14446.19,14447.55,-206.78,-1.41%,555464,214268
3/24/2022,14515.62,14767.73,14440.67,14765.69,318.14,2.20%,512891,217139
3/25/2022,14750.63,14805.88,14577.59,14754.31,-11.38,-0.08%,554553,219375
3/28/2022,14765.63,14989.08,14705.92,14987.4,233.09,1.58%,533416,222024
3/29/2022,15142.93,15265.42,15039.61,15239.32,251.92,1.68%,554169,223320
3/30/2022,15188,15229.01,15010.34,15071.55,-167.77,-1.10%,514384,223256
3/31/2022,15075.12,15088.38,14835.16,14838.49,-233.06,-1.55%,561232,224003
4/1/2022,14895.81,14925.93,14723.83,14861.21,22.72,0.15%,539547,229178
4/4/2022,14903.87,15161.89,14889.12,15159.58,298.37,2.01%,460684,228743
4/5/2022,15110.09,15118.97,14782.57,14820.64,-338.94,-2.24%,563802,232689
4/6/2022,14600.33,14639.35,14395.4,14498.88,-321.76,-2.17%,783840,236967
4/7/2022,14458.31,14624.24,14315.69,14531.81,32.93,0.23%,646539,232014
4/8/2022,14454.06,14490.19,14307.68,14327.26,-204.55,-1.41%,641034,233518
4/11/2022,14148.55,14184.89,13979.14,13990.21,-337.05,-2.35%,578447,234157
4/12/2022,14169.46,14264.74,13882.75,13940.24,-49.97,-0.36%,705525,228302
4/13/2022,13947.77,14258.81,13919.48,14217.29,277.05,1.99%,530812,230740
4/14/2022,14207.43,14235.39,13885.07,13893.21,-324.08,-2.28%,549338,234509
4/18/2022,13877.69,13997.93,13788.96,13910.76,17.55,0.13%,492807,238618
4/19/2022,13876.41,14236.51,13844.74,14210.26,299.5,2.15%,556959,237109
4/20/2022,14233.92,14260.76,13962.86,13998.53,-211.73,-1.49%,605082,230572
4/21/2022,14170.55,14277.21,13682.68,13720.45,-278.08,-1.99%,686971,232431
4/22/2022,13716.29,13769.4,13342.85,13356.87,-363.58,-2.65%,733574,237703
4/25/2022,13275.41,13540.27,13239.73,13533.22,176.35,1.32%,750807,239489
4/26/2022,13428.34,13440.34,13009.65,13009.71,-523.51,-3.87%,757060,236977
4/27/2022,13023.09,13241.94,12936.41,13003.36,-6.35,-0.05%,819042,234124
4/28/2022,13256.42,13542.56,13038.17,13456.06,452.7,3.48%,758095,232322
4/29/2022,13273.18,13428.53,12835.48,12854.8,-601.26,-4.47%,724504,231796
5/2/2022,12873.33,13083.57,12716.63,13075.85,221.05,1.72%,765102,231440
5/3/2022,13041.58,13178.74,12983.6,13089.9,14.05,0.11%,663200,226722
5/4/2022,13095.27,13556.67,12887.53,13535.71,445.81,3.41%,704302,229602
5/5/2022,13336.49,13343.51,12710.59,12850.55,-685.16,-5.06%,879488,238444
5/6/2022,12769.84,12926.58,12527.82,12693.53,-157.02,-1.22%,854121,239843
5/9/2022,12460.26,12542.32,12136.19,12187.72,-505.81,-3.98%,817525,249444
5/10/2022,12507.81,12537.89,12173.47,12345.86,158.14,1.30%,855550,249921
5/11/2022,12242.11,12470.89,11939.09,11967.56,-378.3,-3.06%,868036,260972
5/12/2022,11791.3,12125.31,11692.12,11945.5,-22.06,-0.18%,880244,254906
5/13/2022,12123.42,12429.28,12072.21,12387.4,441.9,3.70%,664919,247756
5/16/2022,12304.52,12395.51,12196.21,12243.58,-143.82,-1.16%,625122,247473
5/17/2022,12493.13,12572.99,12333.99,12564.1,320.52,2.62%,654322,243553
5/18/2022,12354.21,12389.96,11889.93,11928.31,-635.79,-5.06%,736635,254462
5/19/2022,11869.74,12066.85,11796.26,11875.63,-52.68,-0.44%,829774,258587
5/20/2022,12022.17,12039.91,11492.29,11835.62,-40.01,-0.34%,809035,256019
5/23/2022,11857.19,12047.81,11785.76,12034.28,198.66,1.68%,661541,251914
5/24/2022,11811.62,11840.96,11576.11,11769.84,-264.44,-2.20%,719103,255244
5/25/2022,11719.44,12028.89,11714.27,11943.93,174.09,1.48%,672489,252734
5/26/2022,11905.64,12337.73,11902.74,12276.79,332.86,2.79%,613899,258734
5/27/2022,12405.54,12682.58,12405.29,12681.42,404.63,3.30%,621680,265825
5/31/2022,12688.95,12762.84,12482.32,12642.1,-39.32,-0.31%,834860,263080
6/1/2022,12748.29,12820.47,12457.91,12548.36,-93.74,-0.74%,685500,265778
6/2/2022,12483.28,12863.91,12447.77,12851.62,303.26,2.42%,622331,267389
6/3/2022,12650.64,12724.81,12505.76,12548.03,-303.59,-2.36%,655494,269517
6/6/2022,12753.14,12804.46,12534.58,12599.63,51.6,0.41%,541608,267182
6/7/2022,12455.3,12737.3,12413.56,12711.68,112.05,0.89%,585631,268293
6/8/2022,12672.88,12776.65,12578.55,12615.13,-96.55,-0.76%,595447,269294
6/9/2022,12552.23,12666.41,12265.86,12269.78,-345.35,-2.74%,751226,277684
6/10/2022,12052.59,12075.38,11825.35,11832.82,-436.96,-3.56%,998619,288072
6/13/2022,11472.19,11568.65,11257.34,11288.32,-544.5,-4.60%,1268064,304352
6/14/2022,11374.96,11418.22,11205.92,11311.69,23.37,0.21%,1068690,302267
6/15/2022,11475.8,11751.29,11350.49,11593.77,282.08,2.49%,1012092,296461
6/16/2022,11283.81,11311.05,11037.21,11127.57,-466.2,-4.02%,979051,298916
6/17/2022,11180.06,11357.97,11089.93,11265.99,138.42,1.24%,732884,235100
6/21/2022,11448.89,11638.47,11447.29,11546.76,280.77,2.49%,657866,236624
6/22/2022,11427.74,11708.08,11423.36,11527.71,-19.05,-0.16%,639520,245181
6/23/2022,11618.36,11729.62,11518.54,11697.68,169.97,1.47%,630825,246302
6/24/2022,11828.07,12112.82,11817.57,12105.85,408.17,3.49%,563995,239475
6/27/2022,12153.29,12175.64,11965.67,12008.24,-97.61,-0.81%,566457,242126
6/28/2022,12021.65,12133.72,11633.55,11637.77,-370.47,-3.09%,635353,248045
6/29/2022,11644.13,11710.21,11542.84,11658.26,20.49,0.18%,591062,250776
6/30/2022,11537.83,11650.96,11326.18,11503.72,-154.54,-1.33%,739085,254509
7/1/2022,11480.91,11592.85,11378.63,11585.68,81.96,0.71%,605977,257658
7/5/2022,11419.34,11781.74,11366.07,11779.9,194.22,1.68%,791659,259449
7/6/2022,11810.72,11941.31,11728.34,11852.59,72.69,0.62%,650683,251547
7/7/2022,11917.3,12137.71,11897.51,12109.05,256.46,2.16%,551062,254190
7/8/2022,11989.97,12179.32,11956.03,12125.69,16.64,0.14%,641298,251177
7/11/2022,12002.41,12026.06,11830.88,11860.28,-265.41,-2.19%,578686,254936
7/12/2022,11927.75,11990.44,11684.02,11744.99,-115.29,-0.97%,608407,254260
7/13/2022,11528.84,11819.69,11505.91,11728.53,-16.46,-0.14%,733038,254892
7/14/2022,11639.3,11801.11,11488.27,11768.4,39.87,0.34%,655162,256566
7/15/2022,11896.03,11987.52,11828.13,11983.62,215.22,1.83%,561716,255246
7/18/2022,12080.7,12156.09,11836.52,11877.5,-106.12,-0.89%,554404,252666
7/19/2022,12032.64,12258.37,11967.92,12249.42,371.92,3.13%,586231,256388
7/20/2022,12252.5,12488.39,12232.2,12439.68,190.26,1.55%,644304,263270
7/21/2022,12457.83,12620.5,12351.42,12619.41,179.73,1.44%,605822,264256
7/22/2022,12581.68,12662.86,12322.82,12396.47,-222.94,-1.77%,635246,262945
7/25/2022,12397.97,12415.59,12244.4,12328.41,-68.06,-0.55%,491924,265766
7/26/2022,12250.45,12258.1,12051.21,12086.9,-241.51,-1.96%,536743,267158
7/27/2022,12294.14,12660.77,12259.55,12601.47,514.57,4.26%,636019,258021
7/28/2022,12576.39,12741.83,12433.55,12717.87,116.4,0.92%,645919,262511
7/29/2022,12775.52,12986.64,12730.79,12947.97,230.1,1.81%,593359,260662
8/1/2022,12879.26,13084.61,12833.16,12940.78,-7.19,-0.06%,623157,263373
8/2/2022,12858.96,13073.27,12810.01,12901.6,-39.18,-0.30%,675240,262325
8/3/2022,12980.32,13289.19,12978.49,13253.26,351.66,2.73%,690897,262902
8/4/2022,13251.89,13326.72,13170.44,13311.04,57.78,0.44%,543057,264437
8/5/2022,13112.93,13286.02,13070.36,13207.69,-103.35,-0.78%,688231,259041
8/8/2022,13226.14,13394.54,13103.8,13159.16,-48.53,-0.37%,597601,258057
8/9/2022,13083.47,13095.7,12945.6,13008.17,-150.99,-1.15%,555226,258784
8/10/2022,13328.15,13386.85,13220.87,13378.32,370.15,2.85%,602923,263785
8/11/2022,13464.63,13555.38,13271.35,13291.99,-86.33,-0.65%,615934,263065
8/12/2022,13384.65,13565.87,13344.47,13565.87,273.88,2.06%,501270,269276
8/15/2022,13528.77,13685.65,13524.53,13667.18,101.31,0.75%,464466,270947
8/16/2022,13619.7,13720.91,13508.47,13635.21,-31.97,-0.23%,556637,267796
8/17/2022,13501.27,13591.58,13389.82,13470.86,-164.35,-1.21%,611606,260553
8/18/2022,13474.38,13553.28,13405.74,13505.99,35.13,0.26%,531285,258478
8/19/2022,13377.6,13402.61,13210.82,13242.9,-263.09,-1.95%,619528,253518
8/22/2022,13055.2,13073.07,12859.82,12890.54,-352.36,-2.66%,601090,258642
8/23/2022,12905.14,12999.18,12861.02,12881.79,-8.75,-0.07%,571180,262158
8/24/2022,12878.63,12995.14,12843.58,12917.86,36.07,0.28%,503681,262498
8/25/2022,12978.18,13146.84,12951.61,13143.58,225.72,1.75%,544868,261269
8/26/2022,13129.91,13172.44,12603.41,12605.17,-538.41,-4.10%,756446,265110
8/29/2022,12488.46,12593.65,12440.4,12484.32,-120.85,-0.96%,694815,266015
8/30/2022,12562.4,12572.88,12240.82,12342.7,-141.62,-1.13%,799298,263641
8/31/2022,12448.07,12502.15,12268.08,12272.03,-70.67,-0.57%,674018,269001
9/1/2022,12158.88,12285.51,12012.98,12274.62,2.59,0.02%,823710,273474
9/2/2022,12375.77,12451.28,12035.53,12098.44,-176.18,-1.44%,839264,280491
9/6/2022,12127,12147.59,11928.81,12011.31,-87.13,-0.72%,905258,286754
9/7/2022,12038.18,12298.12,12026.98,12259.39,248.08,2.07%,686563,281378
9/8/2022,12139.57,12374.13,12120.89,12321.19,61.8,0.50%,792270,284391
9/9/2022,12430.28,12610.43,12429.21,12588.29,267.1,2.17%,828200,295426
9/12/2022,12645.06,12752.83,12639.76,12739.72,151.43,1.20%,929714,308994
9/13/2022,12364.83,12420.01,12004.42,12033.62,-706.1,-5.54%,1183394,314969
9/14/2022,12084.78,12168.98,12016.43,12134.4,100.78,0.84%,948308,315081
9/15/2022,12041.71,12152.74,11867.88,11927.49,-206.91,-1.71%,920247,326000
9/16/2022,11778.29,11873.49,11710.26,11861.38,-66.11,-0.55%,755508,264471
9/19/2022,11756.03,11956.79,11756.03,11953.27,91.89,0.77%,633198,268712
9/20/2022,11847.45,11951.13,11761.69,11851.54,-101.73,-0.85%,705301,271815
9/21/2022,11892.72,12062.52,11636.25,11637.79,-213.75,-1.80%,823522,278510
9/22/2022,11577.22,11617.99,11448.86,11501.65,-136.14,-1.17%,786969,280961
9/23/2022,11398.75,11402.41,11169.66,11311.24,-190.41,-1.66%,800017,280982
9/26/2022,11286.9,11473.36,11235.74,11254.11,-57.13,-0.51%,810624,281029
9/27/2022,11411.64,11502.38,11175.29,11271.75,17.64,0.16%,841910,282054
9/28/2022,11257.59,11546.87,11213.85,11493.83,222.08,1.97%,898901,274526
9/29/2022,11328.44,11336.58,11038.94,11164.78,-329.05,-2.86%,892858,286651
9/30/2022,11120.35,11295.36,10966.95,10971.22,-193.56,-1.73%,878576,280910
10/3/2022,11057.82,11296.43,10985.01,11229.73,258.51,2.36%,758234,277257
10/4/2022,11471.82,11609.25,11462.92,11582.54,352.81,3.14%,773715,272171
10/5/2022,11428.22,11647.62,11312.52,11573.18,-9.36,-0.08%,701458,272840
10/6/2022,11543.16,11659.55,11472.83,11485.5,-87.68,-0.76%,776452,276651
10/7/2022,11275.35,11291.6,10991.66,11039.47,-446.03,-3.88%,760061,284528
10/10/2022,11048.51,11063.21,10824.25,10926.97,-112.5,-1.02%,758575,282272
10/11/2022,10868.37,10981.91,10716.33,10791.35,-135.62,-1.24%,834870,281284
10/12/2022,10797.96,10886.49,10754.85,10785.62,-5.73,-0.05%,731936,276174
10/13/2022,10481.58,11087.66,10444.78,11033.58,247.96,2.30%,1051712,279777
10/14/2022,11135.3,11150.68,10680.58,10692.06,-341.52,-3.10%,844398,281328
10/17/2022,10965.55,11090.87,10959.74,11062.53,370.47,3.46%,639273,274267
10/18/2022,11366.58,11372.27,11035.8,11147.74,85.21,0.77%,833001,274388
10/19/2022,11090.59,11231.46,11008.11,11103.38,-44.36,-0.40%,734270,274658
10/20/2022,11085.14,11279.81,11001.28,11046.71,-56.67,-0.51%,740365,277748
10/21/2022,10998.17,11327.77,10966.43,11310.33,263.62,2.39%,841538,284610
10/24/2022,11321.33,11468.18,11167.27,11430.26,119.93,1.06%,715781,280784
10/25/2022,11485.78,11681.85,11480.41,11669.99,239.73,2.10%,661844,281590
10/26/2022,11406.12,11657.06,11388.34,11405.9,-264.09,-2.26%,785818,279786
10/27/2022,11388.8,11415.37,11179.9,11191.63,-214.27,-1.88%,770386,288615
10/28/2022,11187.74,11563.16,11187.25,11546.21,354.58,3.17%,729836,287298
10/31/2022,11463.03,11482.99,11331.26,11405.57,-140.64,-1.22%,608258,283319
11/1/2022,11570.99,11574.39,11278.28,11288.95,-116.62,-1.02%,606030,282466
11/2/2022,11297.08,11405.34,10903.48,10906.34,-382.61,-3.39%,772297,285541
11/3/2022,10770.19,10852.18,10681.89,10690.6,-215.74,-1.98%,705791,286489
11/4/2022,10911.98,10934.62,10632.39,10857.03,166.43,1.56%,882496,283674
11/7/2022,10918.34,11001.16,10818.36,10977,119.97,1.10%,555421,280096
11/8/2022,11039.58,11191.9,10897.53,11059.5,82.5,0.75%,730046,273054
11/9/2022,10976.85,11012.66,10790.35,10797.55,-261.95,-2.37%,670395,271284
11/10/2022,11355.16,11612.2,11241.12,11605.96,808.41,7.49%,864212,278099
11/11/2022,11604.36,11840.07,11535.56,11817.01,211.05,1.82%,683860,272472
11/14/2022,11728.11,11863.82,11669.1,11700.94,-116.07,-0.98%,577748,266755
11/15/2022,12003.5,12024.62,11738.74,11871.15,170.21,1.45%,774569,268428
11/16/2022,11767.2,11792.09,11673.14,11699.09,-172.06,-1.45%,579154,263769
11/17/2022,11521.64,11737.61,11521.64,11676.86,-22.23,-0.19%,659373,252057
11/18/2022,11790.64,11791.15,11579.64,11677.02,0.16,0.00%,586741,249851
11/21/2022,11637.79,11664.94,11524.44,11553.45,-123.57,-1.06%,478686,249676
11/22/2022,11590.83,11731.74,11503.34,11724.84,171.39,1.48%,531720,252712
11/23/2022,11725.08,11866.42,11722.01,11838.72,113.88,0.97%,475411,253313
11/25/2022,11777.33,11803.91,11748.79,11756.03,-82.69,-0.70%,252958,252240
11/28/2022,11684.07,11764.83,11555.26,11587.75,-168.28,-1.43%,508097,251940
11/29/2022,11590.3,11613.33,11450.34,11503.45,-84.3,-0.73%,557436,254245
11/30/2022,11515.32,12030.06,11481.89,12030.06,526.61,4.58%,773424,256803
12/1/2022,12031.06,12115.34,11928.66,12041.89,11.83,0.10%,635800,252557
12/2/2022,11846.29,12027.62,11825.53,11994.26,-47.63,-0.40%,593517,246396
12/5/2022,11905.48,11957.36,11732.15,11786.8,-207.46,-1.73%,545108,246845
12/6/2022,11787.11,11790.93,11488.6,11549.69,-237.11,-2.01%,680548,250102
12/7/2022,11499.88,11577.69,11431.96,11497.39,-52.3,-0.45%,665299,252922
12/8/2022,11542.1,11672.14,11470.68,11637.5,140.11,1.22%,664975,262598
12/9/2022,11598.32,11707.09,11552.21,11563.33,-74.17,-0.64%,751824,268878
12/12/2022,11573.15,11707.71,11529.41,11706.44,143.11,1.24%,741134,300939
12/13/2022,12141.24,12161.27,11724.9,11834.21,127.77,1.09%,1167344,312984
12/14/2022,11821.09,11941.28,11630.08,11740.92,-93.29,-0.79%,810367,312503
12/15/2022,11574.54,11590.44,11300.35,11345.22,-395.7,-3.37%,853486,311206
12/16/2022,11311.28,11378.31,11175.54,11243.72,-101.5,-0.89%,666086,235727
12/19/2022,11247.48,11251.57,11029.77,11084.59,-159.13,-1.42%,563212,241262
12/20/2022,11020.51,11143.62,10967.07,11072.42,-12.17,-0.11%,625532,245045
12/21/2022,11110.65,11285.77,11087.68,11235.88,163.46,1.48%,631520,246335
12/22/2022,11103.72,11114.23,10784.02,10956.14,-279.74,-2.49%,715195,250804
12/23/2022,10915.73,11007.09,10830.9,10985.45,29.31,0.27%,535010,248572
12/27/2022,10944.3,10945.33,10807.61,10822.51,-162.94,-1.48%,500206,250781
12/28/2022,10796.92,10898.64,10671.19,10679.34,-143.17,-1.32%,637123,247791
12/29/2022,10800.8,10981.06,10776.62,10951.05,271.71,2.54%,470427,245268
12/30/2022,10835.59,10942.9,10778.64,10939.76,-11.29,-0.10%,462872,241785
1/3/2023,11038.42,11093.1,10770.93,10862.64,-77.12,-0.70%,659301,244658
1/4/2023,10945.86,10981.46,10790.03,10914.8,52.16,0.48%,759006,245722
1/5/2023,10831.47,10836.66,10728.26,10741.22,-173.58,-1.59%,695282,251087
1/6/2023,10803.02,11082.59,10696.42,11040.35,299.13,2.78%,737420,251407
1/9/2023,11131.88,11304.84,11085.32,11108.45,68.1,0.62%,646955,250824
1/10/2023,11069.56,11207.56,11050.68,11205.78,97.33,0.88%,559679,253625
1/11/2023,11268.84,11403.89,11220.75,11402.52,196.74,1.76%,500555,256607
1/12/2023,11442.49,11500.86,11247.33,11459.61,57.09,0.50%,755704,261423
1/13/2023,11363.24,11547.96,11350.23,11541.48,81.87,0.71%,482885,269366
1/17/2023,11531.44,11615.95,11484.02,11557.19,15.71,0.14%,576814,275015
1/18/2023,11630.6,11690.27,11403.31,11410.29,-146.9,-1.27%,621599,271468
1/19/2023,11351.66,11388.46,11251.94,11295.67,-114.62,-1.00%,595316,267767
1/20/2023,11362.78,11623.2,11329.54,11619.03,323.36,2.86%,578793,273500
1/23/2023,11640.48,11918.86,11617.83,11872.54,253.51,2.18%,594979,274688
1/24/2023,11804.58,11889.37,11782.87,11846.64,-25.9,-0.22%,511944,273887
1/25/2023,11644.43,11841.81,11550.07,11814.69,-31.95,-0.27%,634438,269697
1/26/2023,11978.06,12055.81,11853.37,12051.48,236.79,2.00%,622165,272092
1/27/2023,12000.21,12248.15,11999.87,12166.6,115.12,0.96%,589251,272127
1/30/2023,12049.22,12087.68,11906.11,11912.39,-254.21,-2.09%,635484,271390
1/31/2023,11922.82,12103.31,11922.82,12101.93,189.54,1.59%,585798,278449
2/1/2023,12084.44,12458.87,12010.73,12363.1,261.17,2.16%,669663,278753
2/2/2023,12653.52,12880.98,12604.56,12803.14,440.04,3.56%,820329,280074
2/3/2023,12526.7,12828.71,12526.01,12573.36,-229.78,-1.79%,826044,281061
2/6/2023,12476.42,12558.87,12411.88,12464.51,-108.85,-0.87%,535860,277103
2/7/2023,12473.76,12771.59,12419.71,12728.27,263.76,2.12%,746211,279306
2/8/2023,12675.05,12709.45,12471.12,12495.38,-232.89,-1.83%,591183,276914
2/9/2023,12677.19,12678.26,12327.44,12381.17,-114.21,-0.91%,613289,276227
2/10/2023,12310.89,12373.81,12204.21,12304.92,-76.25,-0.62%,601050,274997
2/13/2023,12356.5,12522.78,12313.45,12502.31,197.39,1.60%,468433,273974
2/14/2023,12413.1,12627.4,12356.32,12590.89,88.58,0.71%,720684,276184
2/15/2023,12529.51,12689.34,12486.42,12687.89,97,0.77%,569503,275049
2/16/2023,12498.44,12653.4,12440,12442.48,-245.41,-1.93%,684178,267782
2/17/2023,12344.75,12385.52,12233.79,12358.18,-84.3,-0.68%,630819,265020
2/21/2023,12204.69,12257.06,12058.23,12060.3,-297.88,-2.41%,610649,268297
2/22/2023,12103.15,12156.21,12009.16,12066.27,5.97,0.05%,642614,265892
2/23/2023,12219.45,12226.9,12003.31,12180.14,113.87,0.94%,643242,264278
2/24/2023,11979.99,12011.48,11900.84,11969.65,-210.49,-1.73%,645325,263574
2/27/2023,12111.42,12159.64,12034.61,12057.79,88.14,0.74%,580266,264339
2/28/2023,12041.84,12146.52,12024.35,12042.12,-15.67,-0.13%,648139,268253
3/1/2023,12032.33,12053.16,11906.58,11938.57,-103.55,-0.86%,763373,263665
3/2/2023,11836.87,12074.59,11834.73,12044.87,106.3,0.89%,755506,265192
3/3/2023,12105.77,12300.46,12095.24,12290.81,245.94,2.04%,678630,265384
3/6/2023,12354.98,12466.88,12297.57,12302.48,11.67,0.09%,620981,264471
3/7/2023,12303.19,12344.04,12130.01,12152.17,-150.31,-1.22%,704068,260810
3/8/2023,12184.21,12237.72,12104.55,12215.33,63.16,0.52%,652094,263934
3/9/2023,12237.86,12340.45,11970.34,11995.88,-219.45,-1.80%,881472,262877
3/10/2023,11999.73,12069.62,11789.86,11830.28,-165.6,-1.38%,1194899,267552
3/13/2023,11753.57,12073.95,11695.41,11923.17,92.89,0.79%,1482604,286121
3/14/2023,12084.72,12217.87,12035.22,12199.79,276.62,2.32%,1112419,306461
3/15/2023,12083.24,12269.45,12026.18,12251.32,51.53,0.42%,1095319,303392
3/16/2023,12223.44,12595.69,12190.65,12581.39,330.07,2.69%,918537,305296
3/17/2023,12575.42,12674.34,12444.08,12519.88,-61.51,-0.49%,734613,220146
3/20/2023,12498.48,12578.35,12411.36,12562.61,42.73,0.34%,695319,213456
3/21/2023,12659.65,12762.45,12582.76,12741.44,178.83,1.42%,566250,214876
3/22/2023,12742.41,12939.85,12563.78,12567.15,-174.29,-1.37%,713731,219575
3/23/2023,12739.7,12900.1,12611.67,12729.23,162.08,1.29%,839133,221435
3/24/2023,12700.9,12770.28,12608.15,12767.05,37.82,0.30%,677024,224864
3/27/2023,12800.55,12839.42,12647.94,12673.07,-93.98,-0.74%,563091,221543
3/28/2023,12646.02,12648.32,12517.87,12610.57,-62.5,-0.49%,538284,220074
3/29/2023,12768.06,12867.32,12734.68,12846.03,235.46,1.87%,567201,226607
3/30/2023,12934.99,12987.97,12894.14,12963.14,117.11,0.91%,583965,229132
3/31/2023,12976.45,13188.83,12975.52,13181.35,218.21,1.68%,625799,237351
4/3/2023,13082.64,13157.47,13038.25,13148.35,-33,-0.25%,543336,229991
4/4/2023,13165.32,13204.08,13049.98,13100.07,-48.28,-0.37%,577461,232186
4/5/2023,13056.79,13065.28,12894.44,12967.2,-132.87,-1.01%,595317,236895
4/6/2023,12892.9,13078.1,12846.68,13062.6,95.4,0.74%,598816,235247
4/10/2023,12936.52,13051.85,12861.52,13051.23,-11.37,-0.09%,553414,238720
4/11/2023,13040.49,13049.56,12947.66,12964.15,-87.08,-0.67%,549454,237470
4/12/2023,13041.77,13071.98,12833.31,12848.35,-115.8,-0.89%,685556,238654
4/13/2023,12922.52,13122.21,12922.19,13117.97,269.62,2.10%,558746,245061
4/14/2023,13046.53,13152.28,12962.51,13079.52,-38.45,-0.29%,628306,232369
4/17/2023,13053.26,13105.68,12981.26,13087.71,8.19,0.06%,541017,241704
4/18/2023,13180.31,13196.18,13044.21,13091.79,4.08,0.03%,577343,245059
